resp_pkts,service,orig_ip_bytes,local_resp,missed_bytes,proto,duration,conn_state,dest_ip_zeek,orig_pkts,community_id,resp_ip_bytes,dest_port_zeek,orig_bytes,local_orig,datetime,history,resp_bytes,uid,src_port_zeek,ts,src_ip_zeek,label_tactic
0,,1050,False,0,udp,63.05013418197632,S0,ff02::1:2,7,1:iptjS0jxtPIYc/rq6+ksIzjIVhg=,0,547,714.0,False,2021-12-18 10:44:31.384,D,0.0,CCk0NK3RFsWzM2qC0c,546,1639845871.384214,fe80::cc00:7eec:36b8:5325,none
0,dns,158,True,0,udp,1.2159347534179688e-05,S0,10.0.10.1,2,1:8Mo/t59qi5qL4fVrhwZLngHVUKg=,0,53,102.0,False,2021-12-17 13:57:44.382,D,0.0,CNwUg84rDMiznM7GNh,41075,1639771064.382896,143.88.255.10,none
0,dns,88,False,0,udp,,S0,2001:500:a8::e,1,1:N8hBip2o5ngE1xCDBkt5u+yFX4c=,0,53,,False,2021-12-18 19:58:36.822,D,,Cer7ZN12zSeXUUdYRe,39124,1639879116.822983,fe80::250:56ff:fe9e:f1c3,none
0,dns,134,True,0,udp,1.5974044799804688e-05,S0,10.0.10.1,2,1:pfvza90sy4Tb3iRB3M7a7bmAMVM=,0,53,78.0,False,2021-12-18 02:52:38.630,D,0.0,CudUIT2dK9oed85z7f,54755,1639817558.630634,143.88.255.10,none
0,dns,158,True,0,udp,1.1920928955078125e-05,S0,10.0.10.1,2,1:F4UQLypA11loltNFIiqyMDn2bGs=,0,53,102.0,False,2021-12-18 23:08:11.382,D,0.0,ChMzxB2SO9CQ6NYhPk,35837,1639890491.382586,143.88.255.10,none
0,dns,134,True,0,udp,1.2159347534179688e-05,S0,10.0.10.1,2,1:AMQCEdUWijxTn7CmpuiRwIwKG7Q=,0,53,78.0,False,2021-12-18 10:36:28.633,D,0.0,CijPKn1CZmjlkr1qe5,53422,1639845388.633761,143.88.255.10,none
0,dns,134,True,0,udp,1.4066696166992188e-05,S0,10.0.10.1,2,1:iKG8p60oysTMoDDchECHcHPZqK8=,0,53,78.0,False,2021-12-17 21:57:12.134,D,0.0,Cwz83t1bl0hFKlwRrj,60978,1639799832.134825,143.88.255.10,none
0,dns,158,True,0,udp,8.821487426757812e-06,S0,10.0.10.1,2,1:9CMp1YGLPHVWqdv10G+Xvx5vD/k=,0,53,102.0,False,2021-12-17 19:49:08.634,D,0.0,CGALW63wETl9eLGYRc,35874,1639792148.634494,143.88.255.10,none
0,dns,134,True,0,udp,1.5020370483398438e-05,S0,10.0.10.1,2,1:zpCz0sjWppPyCQC9kaxFkZLNi4M=,0,53,78.0,False,2021-12-18 22:33:24.133,D,0.0,CDkfMrZQAQJAXSAoe,56647,1639888404.133421,143.88.255.10,none
0,dns,134,True,0,udp,1.0967254638671875e-05,S0,10.0.10.1,2,1:DzpeLBQ2+91Oga13uOoa6DHnSv0=,0,53,78.0,False,2021-12-18 18:53:04.881,D,0.0,CM4N8ynrmLQnoAur1,60154,1639875184.881822,143.88.255.10,none
0,dns,158,True,0,udp,1.5020370483398438e-05,S0,10.0.10.1,2,1:XVGb9uOQ36eF5DOSik5Qacsjrd4=,0,53,102.0,False,2021-12-17 14:42:36.634,D,0.0,CDVPBo3TGSLixRLACc,54523,1639773756.634974,143.88.255.10,none
0,dns,134,True,0,udp,1.0013580322265625e-05,S0,10.0.10.1,2,1:dflJab1oS865vgRcWrTM5lo8B0o=,0,53,78.0,False,2021-12-18 13:35:27.383,D,0.0,CciI9R2Df7qUBufqt1,59671,1639856127.383482,143.88.255.10,none
0,dns,134,True,0,udp,1.0013580322265625e-05,S0,10.0.10.1,2,1:NFo1NPQypVequ5OognhnJZRwLYM=,0,53,78.0,False,2021-12-18 05:22:53.131,D,0.0,CrcUVb1u7dmlk5tOLb,41156,1639826573.131523,143.88.255.10,none
0,dns,158,True,0,udp,9.059906005859375e-06,S0,10.0.10.1,2,1:D1XU6A4QJG7Rcc/fMyrfg3J/Hfo=,0,53,102.0,False,2021-12-17 14:43:06.883,D,0.0,CXMUA71ed2PGj0wK6b,52187,1639773786.88353,143.88.255.10,none
0,dns,158,True,0,udp,6.198883056640625e-06,S0,10.0.10.1,2,1:IS/eEHHUoz/l6KTZihgKUscsa4I=,0,53,102.0,False,2021-12-17 21:46:06.631,D,0.0,CX92mF4I3Wx3OTm6Kd,47052,1639799166.631574,143.88.255.10,none
0,dns,158,True,0,udp,1.0013580322265625e-05,S0,10.0.10.1,2,1:NPY9F7euvnW6IWa7E9oHFNG9O+Y=,0,53,102.0,False,2021-12-17 15:22:56.632,D,0.0,Cw2D7U21dXnVyQkmM3,59245,1639776176.632062,143.88.255.10,none
0,dns,134,True,0,udp,1.0013580322265625e-05,S0,10.0.10.1,2,1:imxc99WfASfmobKVdnPtU3qxwQU=,0,53,78.0,False,2021-12-17 14:36:03.385,D,0.0,CRki6P3T8P06ZABBu5,50054,1639773363.385942,143.88.255.10,none
0,dns,158,True,0,udp,1.6927719116210938e-05,S0,10.0.10.1,2,1:QBIx1CNQncxIkDcxl2IJV2tF9ak=,0,53,102.0,False,2021-12-18 09:10:46.133,D,0.0,CYMLzENrLnlYSaNod,44952,1639840246.133865,143.88.255.10,none
0,dns,158,True,0,udp,1.1920928955078125e-05,S0,10.0.10.1,2,1:GS/czHSpuFqGTSLFlVRFYmHTHbE=,0,53,102.0,False,2021-12-18 19:34:55.632,D,0.0,CGRMtP3CImbqc0z0L4,47916,1639877695.6321,143.88.255.10,none
0,dns,158,True,0,udp,1.5020370483398438e-05,S0,10.0.10.1,2,1:GMRPsIJCRAHI3KBAR0b6yq1Q6d8=,0,53,102.0,False,2021-12-18 08:16:19.131,D,0.0,CfmX0SII2Hrzku1B1,36747,1639836979.13117,143.88.255.10,none
0,dns,134,True,0,udp,1.5974044799804688e-05,S0,10.0.10.1,2,1:Ki79GtX43fMdn7R94eaJ7Obh2j0=,0,53,78.0,False,2021-12-17 15:58:44.383,D,0.0,C2RB0h2pzNswyyVr98,43140,1639778324.383757,143.88.255.10,none
0,dns,134,True,0,udp,8.106231689453125e-06,S0,10.0.10.1,2,1:vQgEgUTVdUvp2GhCRgfjp/LkHrE=,0,53,78.0,False,2021-12-17 17:21:55.630,D,0.0,Ci8XBT38dat4IwQJp3,35454,1639783315.63025,143.88.255.10,none
0,dns,312,True,0,udp,4.0024402141571045,S0,172.28.128.255,4,1:NSzGrYY4vUYjxWt3pOZMxBicWgQ=,0,137,200.0,True,2021-12-17 14:12:40.177,D,0.0,CPL9cS1oYs4UcpgxT,137,1639771960.177631,172.28.128.3,none
0,dns,134,True,0,udp,1.5974044799804688e-05,S0,10.0.10.1,2,1:CwNc8DYUPSAMC78XN5dDBY+LC9Y=,0,53,78.0,False,2021-12-17 07:13:23.881,D,0.0,CMljdd3qtjcxlQYgI2,37033,1639746803.881359,143.88.255.10,none
4,dns,316,False,0,udp,5.004384994506836,SF,143.88.1.1,4,1:0rFfurAb6TSTvCARBNTs8jSOMvg=,160,53,204.0,False,2021-12-17 14:49:51.889,Dd,48.0,CNeUJf4gkH3LUtdQkf,33896,1639774191.889035,143.88.1.51,none
4,dns,268,False,0,udp,5.004464864730835,SF,143.88.1.1,4,1:qGEFUppYUJqs89ceY0vMg/Onvpc=,160,53,156.0,False,2021-12-18 08:38:09.014,Dd,48.0,CYIYHVSIVNnUao673,50816,1639838289.014722,143.88.1.51,none
0,dns,134,True,0,udp,1.4066696166992188e-05,S0,10.0.10.1,2,1:/fVXT7jhDbsfPGLMzLT2MyNfi3w=,0,53,78.0,False,2021-12-17 09:29:01.131,D,0.0,CvLBEsxyT5m94Q05c,38525,1639754941.131881,143.88.255.10,none
0,dns,134,True,0,udp,1.9073486328125e-05,S0,10.0.10.1,2,1:lqZjqHCJE5HTGesGV0M75UrrQGY=,0,53,78.0,False,2021-12-18 07:29:56.134,D,0.0,CJhXY72gylHnm7uyVk,53545,1639834196.134542,143.88.255.10,none
0,dns,158,True,0,udp,1.2159347534179688e-05,S0,10.0.10.1,2,1:Z0sAQYzV6be3qaOxUJXHSG+GRak=,0,53,102.0,False,2021-12-17 19:34:01.132,D,0.0,CbatZtwIKMKsLgHkk,52389,1639791241.132357,143.88.255.10,none
0,dns,134,True,0,udp,1.4066696166992188e-05,S0,10.0.10.1,2,1:rs6GfM87D0fJzj4ljxoOnt997x8=,0,53,78.0,False,2021-12-18 17:57:07.133,D,0.0,CCk0QU3RA9K8ce94ka,53102,1639871827.133746,143.88.255.10,none
0,,274,False,0,udp,,S0,143.88.1.255,1,1:74KnfPl/i1sJDF8fFQOIvJ9dMDY=,0,138,,False,2021-12-18 16:22:40.587,D,,CcfMt644XCEI36xxj6,138,1639866160.587728,143.88.1.50,none
0,dns,134,True,0,udp,1.811981201171875e-05,S0,10.0.10.1,2,1:OJGO8TN8YD1I1AsZNoZu5WBJHBo=,0,53,78.0,False,2021-12-17 12:47:39.630,D,0.0,CHVI5r44TqjSv5Ng1g,33520,1639766859.630986,143.88.255.10,none
0,dns,158,True,0,udp,2.1457672119140625e-06,S0,10.0.10.1,2,1:ZxI/AOYpfMnXg3VCX4oGAiyhTB4=,0,53,102.0,False,2021-12-18 22:10:12.630,D,0.0,C6W1o91uS35vSZHnGl,60674,1639887012.630993,143.88.255.10,none
4,dns,316,False,0,udp,5.0044708251953125,SF,143.88.1.1,4,1:6TOeV4eif7yY6UqBQRAP7t2nLEY=,160,53,204.0,False,2021-12-17 16:29:56.242,Dd,48.0,Csvnh31njEzocMyVw8,35722,1639780196.24267,143.88.1.51,none
0,dns,134,True,0,udp,1.5974044799804688e-05,S0,10.0.10.1,2,1:BWswWGFwN6cm4NOLBWQmZ/WORiI=,0,53,78.0,False,2021-12-18 10:58:39.634,D,0.0,CrK3NAvEeoNnpp03j,57773,1639846719.634558,143.88.255.10,none
0,dns,134,True,0,udp,1.6927719116210938e-05,S0,10.0.10.1,2,1:FSR2SyFV8RK3rqbsooCgTLjoz2U=,0,53,78.0,False,2021-12-17 13:00:15.880,D,0.0,Cvwv0vYQCZNKKvKw1,52059,1639767615.88044,143.88.255.10,none
0,dns,134,True,0,udp,1.3828277587890625e-05,S0,10.0.10.1,2,1:mXiJiEj2d14Prvu2mZ+jd654K+4=,0,53,78.0,False,2021-12-17 08:08:21.133,D,0.0,CXY2Tz131W39A5dmZi,53552,1639750101.133881,143.88.255.10,none
0,dns,134,True,0,udp,1.8835067749023438e-05,S0,10.0.10.1,2,1:ZY57sxatY3pPH4HR+MI6iAbrZ+E=,0,53,78.0,False,2021-12-18 16:31:24.631,D,0.0,CtiDzQ2QAAbyVBnRGe,34201,1639866684.631427,143.88.255.10,none
0,dns,134,True,0,udp,1.3113021850585938e-05,S0,10.0.10.1,2,1:6yt8Vtc1UVGUeRlAgmyJFGlQXi8=,0,53,78.0,False,2021-12-18 05:18:20.881,D,0.0,CdnAIZ33in4ZWITFxl,37101,1639826300.881403,143.88.255.10,none
0,dns,158,True,0,udp,9.775161743164062e-06,S0,10.0.10.1,2,1:LyDK3yhp3aGs+cI8VQgho0VnCt0=,0,53,102.0,False,2021-12-17 20:51:09.382,D,0.0,C5BUoz2zy7PeMAxst3,32883,1639795869.382877,143.88.255.10,none
0,dns,134,True,0,udp,9.059906005859375e-06,S0,10.0.10.1,2,1:zULNH0WBMVlPevl6ofsc7wYrzWM=,0,53,78.0,False,2021-12-18 17:25:51.634,D,0.0,Ct7cv31PO4vEar8sr,33465,1639869951.634897,143.88.255.10,none
0,dns,158,True,0,udp,1.5020370483398438e-05,S0,10.0.10.1,2,1:VxJBQEWkKT1eLDNZ2Y+oHG5RlS8=,0,53,102.0,False,2021-12-17 13:13:22.382,D,0.0,CEsBM2R5KQeO37UCd,60060,1639768402.382187,143.88.255.10,none
0,dns,88,False,0,udp,,S0,2001:7fe::53,1,1:s9U3u6QrMiVvEEQPoNYQIe3XEeQ=,0,53,,False,2021-12-18 07:56:37.530,D,,C6MRAz3zzG1sURsFug,48785,1639835797.530969,fe80::250:56ff:fe9e:f1c3,none
4,dns,268,False,0,udp,5.000133991241455,SF,143.88.1.1,4,1:DS9CxxwEA9N28NcD8wJdtxpsNuE=,160,53,156.0,False,2021-12-18 14:19:44.024,Dd,48.0,CKl1wj2sPkU1dehUL1,33494,1639858784.024914,143.88.1.51,none
0,dns,134,True,0,udp,1.5020370483398438e-05,S0,10.0.10.1,2,1:Om6m8Frs8/xKQmouOFhHVrtZpOI=,0,53,78.0,False,2021-12-18 14:42:00.382,D,0.0,CtcxhA2nwDNSFSrDea,56996,1639860120.382804,143.88.255.10,none
0,dns,158,True,0,udp,1.0013580322265625e-05,S0,10.0.10.1,2,1:Fh0Ba0SrZiPI5o13arL1toIDsZ4=,0,53,102.0,False,2021-12-18 12:25:22.630,D,0.0,CHIjs9WUmbNxRUmIf,50153,1639851922.630539,143.88.255.10,none
0,dns,134,True,0,udp,1.6927719116210938e-05,S0,10.0.10.1,2,1:m5OEzuLpoX+B0EHub/MHjmbzkdQ=,0,53,78.0,False,2021-12-18 10:02:41.880,D,0.0,CzqiWB4uA7u0i2Lr3k,37372,1639843361.880868,143.88.255.10,none
5,dns,355,False,0,udp,0.0004801750183105469,SF,143.88.1.1,5,1:uUmX5eeqJLCrcSf4Be1/6enMfx8=,200,53,215.0,False,2021-12-17 19:08:35.324,Dd,60.0,CZSJSy3NREZcx95yN4,54055,1639789715.324092,143.88.1.53,none
0,dns,158,True,0,udp,1.811981201171875e-05,S0,10.0.10.1,2,1:1n5+CGYspt+FeQJGuzfaZapIxJg=,0,53,102.0,False,2021-12-17 08:01:47.884,D,0.0,Cx51NW2tUK164kEfNj,60995,1639749707.88407,143.88.255.10,none
0,dns,158,True,0,udp,8.106231689453125e-06,S0,10.0.10.1,2,1:gTi0ZeTOn8J9q/qC9QJ2o5u6/RE=,0,53,102.0,False,2021-12-18 21:35:55.631,D,0.0,CX0YGr45NraGuU6Zi3,49679,1639884955.631096,143.88.255.10,none
4,dns,268,False,0,udp,5.004417896270752,SF,143.88.1.1,4,1:lK3X6D4eIKlF8fQtC9pPtpRkyRI=,160,53,156.0,False,2021-12-18 16:04:48.611,Dd,48.0,CqwLMv2tTmmWECYlr3,36571,1639865088.611706,143.88.1.51,none
0,dns,158,True,0,udp,1.5974044799804688e-05,S0,10.0.10.1,2,1:LvUNJYNRvhLBvrGwrAZvyD3WlVI=,0,53,102.0,False,2021-12-18 21:14:14.882,D,0.0,CzGfQ81ivyluvK6NGa,44872,1639883654.882879,143.88.255.10,none
0,dns,158,True,0,udp,1.5020370483398438e-05,S0,10.0.10.1,2,1:cfkTXa3+yJz9gLfJqWU4NS/jbpI=,0,53,102.0,False,2021-12-18 14:26:22.631,D,0.0,CTDckQ36rgOyvlUD84,44248,1639859182.631024,143.88.255.10,none
0,dns,134,True,0,udp,1.5974044799804688e-05,S0,10.0.10.1,2,1:sJGM8bIQ6eZzeW9MSIO8fYByw30=,0,53,78.0,False,2021-12-18 16:04:41.385,D,0.0,CRbr5Y27Wwvu5g9336,56599,1639865081.385059,143.88.255.10,none
0,dns,158,True,0,udp,1.5974044799804688e-05,S0,10.0.10.1,2,1:S6AqPTP9CYz9SIh9zpaUWRpgfmY=,0,53,102.0,False,2021-12-18 12:55:37.634,D,0.0,C3AprLnY2bbZuXRqe,40247,1639853737.634638,143.88.255.10,none
0,dns,158,True,0,udp,1.5974044799804688e-05,S0,10.0.10.1,2,1:9YRRs+Alzqig8i35yvH4gLgquUU=,0,53,102.0,False,2021-12-17 15:37:03.633,D,0.0,CEtcoW5iVv84IsPHa,51857,1639777023.633915,143.88.255.10,none
0,dns,158,True,0,udp,1.5974044799804688e-05,S0,10.0.10.1,2,1:DNJI1mrrtNWgFxChv/2H6cq3/4Y=,0,53,102.0,False,2021-12-18 10:48:34.632,D,0.0,CIwtVXYGgfXVXQHQ4,56737,1639846114.632451,143.88.255.10,none
0,dns,56,False,0,udp,,S0,198.41.0.4,1,1:u8r+rBa6OCP12Xh8rG2ZBNqZXS8=,0,53,,False,2021-12-17 07:22:42.905,D,,C7ppj71H5JPYDFFswg,34731,1639747362.905306,143.88.0.2,none
0,dns,134,True,0,udp,1.0967254638671875e-05,S0,10.0.10.1,2,1:ntMQln8SLTFA/IwXQ/ZGLYnT7+c=,0,53,78.0,False,2021-12-18 12:23:51.880,D,0.0,CYO60n2GnR0PwazDZ9,58136,1639851831.880277,143.88.255.10,none
0,dns,158,True,0,udp,1.1920928955078125e-05,S0,10.0.10.1,2,1:8AdRPNn+JZmB4gzHT3/bTBmldCY=,0,53,102.0,False,2021-12-17 14:24:57.883,D,0.0,CAWeVh3bTxFP53TfAe,39779,1639772697.883008,143.88.255.10,none
0,dns,134,True,0,udp,4.1961669921875e-05,S0,10.0.10.1,2,1:iy5cl28dbOo+6Mwoqao35MA8U7s=,0,53,78.0,False,2021-12-18 03:41:32.881,D,0.0,CgxXwIj9ePSciOUai,60387,1639820492.881922,143.88.255.10,none
0,dns,158,True,0,udp,1.1920928955078125e-05,S0,10.0.10.1,2,1:IItmt0K5dFfv0ULQqIZnueBHjbY=,0,53,102.0,False,2021-12-17 13:25:28.382,D,0.0,CZYHLKMJJpmCmFSha,37270,1639769128.382507,143.88.255.10,none
0,dns,134,True,0,udp,1.0967254638671875e-05,S0,10.0.10.1,2,1:gF75tS3B54z9OwdyPs28BKvNKhQ=,0,53,78.0,False,2021-12-17 12:14:53.381,D,0.0,CTXGQ730vDf5i48QXk,47290,1639764893.38136,143.88.255.10,none
0,dns,134,True,0,udp,1.5020370483398438e-05,S0,10.0.10.1,2,1:lBXdVFQwgl4373A810+rTn0v0ng=,0,53,78.0,False,2021-12-18 07:12:47.630,D,0.0,Cb5va43HY5aeJWufSi,40875,1639833167.630434,143.88.255.10,none
0,,1439,True,0,udp,19.009509086608887,S0,172.28.128.255,6,1:J0YbkvvBx3+HYBPIDXQsExmIkrg=,0,138,1271.0,True,2021-12-18 19:32:57.507,D,0.0,C1vgka362PbDkdlPoh,138,1639877577.507448,172.28.128.3,none
0,dns,158,True,0,udp,1.5974044799804688e-05,S0,10.0.10.1,2,1:Kea4u9wXibdXD2v+rjdeecrnpII=,0,53,102.0,False,2021-12-18 21:44:29.881,D,0.0,CS9vVb2tW5jnrVtmm1,45863,1639885469.881026,143.88.255.10,none
0,dns,158,True,0,udp,1.0013580322265625e-05,S0,10.0.10.1,2,1:wLhMEuhNh7M2xCVQDi4jTsQJZKk=,0,53,102.0,False,2021-12-18 23:12:43.631,D,0.0,CXDlSS3dH8NpxrSlL9,42511,1639890763.631517,143.88.255.10,none
0,dns,134,True,0,udp,1.811981201171875e-05,S0,10.0.10.1,2,1:0ou0xuCgEphv+QtQLLS/rRiQ8qI=,0,53,78.0,False,2021-12-18 22:39:27.130,D,0.0,CTsFXG1D1wsQdEbyig,54851,1639888767.130395,143.88.255.10,none
0,dns,158,True,0,udp,1.5020370483398438e-05,S0,10.0.10.1,2,1:vr6VMzQvwFOHmHMxBnDiH0Fxm24=,0,53,102.0,False,2021-12-18 09:44:02.632,D,0.0,CLwcsEtELcyPJCg4f,50603,1639842242.632538,143.88.255.10,none
0,dns,158,True,0,udp,1.1920928955078125e-05,S0,10.0.10.1,2,1:QECuGQv1jBAsM9sdhUDJMUVPXk0=,0,53,102.0,False,2021-12-17 09:11:52.634,D,0.0,CRugmi2NiDqxNEfAr3,54084,1639753912.634156,143.88.255.10,none
0,dns,158,True,0,udp,1.5020370483398438e-05,S0,10.0.10.1,2,1:l+jZvh30ii+EcXbL6oyyjYS5LaE=,0,53,102.0,False,2021-12-18 01:57:41.381,D,0.0,CulTgh3Eiz7RINaub,36102,1639814261.381627,143.88.255.10,none
0,dns,134,True,0,udp,1.2159347534179688e-05,S0,10.0.10.1,2,1:oIVNJKQNlDlxTPjrLjhM/h8twOY=,0,53,78.0,False,2021-12-18 18:42:29.634,D,0.0,CA0ZKG3BnwmTdcSZmi,42462,1639874549.634209,143.88.255.10,none
0,dns,134,True,0,udp,1.0967254638671875e-05,S0,10.0.10.1,2,1:/y0k9FjoE8ZX/Fk0Qf1djikIf4s=,0,53,78.0,False,2021-12-17 15:10:20.384,D,0.0,Cd84sL3tx2cpkaA5Hk,55170,1639775420.384428,143.88.255.10,none
0,dns,134,True,0,udp,1.3113021850585938e-05,S0,10.0.10.1,2,1:jKxxmpbPBrWpQhpouYP1Cx7HjR0=,0,53,78.0,False,2021-12-17 11:59:45.883,D,0.0,Cu84ZnhfdxoJdD671,38242,1639763985.883262,143.88.255.10,none
4,dns,268,False,0,udp,5.004467010498047,SF,143.88.1.1,4,1:+ov+m1uSpPA2IpfMJK3wxvP1d5Q=,160,53,156.0,False,2021-12-17 19:57:55.439,Dd,48.0,CH3mSo1KoygnEduuvh,48386,1639792675.439031,143.88.1.51,none
0,dns,158,True,0,udp,1.1920928955078125e-05,S0,10.0.10.1,2,1:REbR9hSXF6y8Puab+x8h3+qHuyw=,0,53,102.0,False,2021-12-18 15:42:00.131,D,0.0,CslJny1HLM9M9kxSU8,55601,1639863720.131128,143.88.255.10,none
0,dns,158,True,0,udp,1.1205673217773438e-05,S0,10.0.10.1,2,1:/nIYanyHMAyXHK1O80rkuPjnlRk=,0,53,102.0,False,2021-12-18 16:44:31.131,D,0.0,C55fd949fp4qirY1Vb,42097,1639867471.13106,143.88.255.10,none
0,dns,158,True,0,udp,1.2159347534179688e-05,S0,10.0.10.1,2,1:mZSfJqSyDhOeAEMoo45wN4uqyLI=,0,53,102.0,False,2021-12-17 08:36:04.884,D,0.0,CFWLIS1IKITRu7CCGj,38370,1639751764.884461,143.88.255.10,none
0,,1050,False,0,udp,63.049700021743774,S0,ff02::1:2,7,1:LqneR5u9X+qYqWVP3wA3L6djtIE=,0,547,714.0,False,2021-12-17 15:59:54.873,D,0.0,Cbxrsn3pzmYMEXDTg7,546,1639778394.873636,fe80::70d8:2461:35d9:c9ea,none
0,dns,134,True,0,udp,1.4066696166992188e-05,S0,10.0.10.1,2,1:LViY5zsQRduKGLssEBXmssOV8J8=,0,53,78.0,False,2021-12-18 10:24:22.632,D,0.0,Cea7zH1L52QElQhmb5,46721,1639844662.632745,143.88.255.10,none
0,dns,134,True,0,udp,4.601478576660156e-05,S0,10.0.10.1,2,1:HD2bGlMTojJTSlriCj55B/Go2qk=,0,53,78.0,False,2021-12-18 19:26:21.380,D,0.0,C4klDW1qZfdfkQbo1a,46105,1639877181.380847,143.88.255.10,none
4,dns,316,False,0,udp,5.004727125167847,SF,143.88.1.1,4,1:DVw3uFWNeX1+93pzGO+rXph7qp8=,160,53,204.0,False,2021-12-18 09:16:00.667,Dd,48.0,CtGhsA17nueM8pjMyf,35279,1639840560.667573,143.88.1.51,none
0,dns,134,True,0,udp,9.059906005859375e-06,S0,10.0.10.1,2,1:9c4Sejin7qdqZ5scedePrsmwHgk=,0,53,78.0,False,2021-12-17 20:10:19.130,D,0.0,CD2q273M9MLSBbdgl2,53159,1639793419.130277,143.88.255.10,none
0,dns,158,True,0,udp,1.5020370483398438e-05,S0,10.0.10.1,2,1:ahXPRHwLCbRgQAh9uLuZ1VMpwxU=,0,53,102.0,False,2021-12-18 08:57:39.633,D,0.0,CsXxQk2MtFZltQvf5h,37440,1639839459.633834,143.88.255.10,none
