resp_pkts,service,orig_ip_bytes,local_resp,missed_bytes,proto,duration,conn_state,dest_ip_zeek,orig_pkts,community_id,resp_ip_bytes,dest_port_zeek,orig_bytes,local_orig,datetime,history,resp_bytes,uid,src_port_zeek,ts,src_ip_zeek,label_tactic
0,dns,134,True,0,udp,1.9073486328125e-05,S0,10.0.10.1,2,1:Rwqo/UsFS9uMYXwN/znm2XzxF00=,0,53,78.0,False,2022-01-16 14:12:28.272,D,0.0,CASmUj1rIyYksdUcRh,35264,1642363948.272259,143.88.255.10,none
0,dns,158,True,0,udp,1.5020370483398438e-05,S0,10.0.10.1,2,1:L0pwKWoVddFO7kOlXN56QDlu6Vg=,0,53,102.0,False,2022-01-16 16:12:58.030,D,0.0,Cj2TImi8VatK2jLn4,58097,1642371178.030614,143.88.255.10,none
0,dns,158,True,0,udp,1.5020370483398438e-05,S0,10.0.10.1,2,1:9NDE3l5As2DXjutMxiTqJ8SdG5M=,0,53,102.0,False,2022-01-16 20:13:27.293,D,0.0,Cid2Cm3WFnRYoWZyL5,38310,1642385607.293925,143.88.255.10,none
0,dns,158,True,0,udp,1.5974044799804688e-05,S0,10.0.10.1,2,1:k73KInC3AoFoFhE2QAETes9uapg=,0,53,102.0,False,2022-01-16 14:38:41.275,D,0.0,C4layj3JyBKVMpCVN8,41926,1642365521.275467,143.88.255.10,none
0,dns,134,True,0,udp,1.6927719116210938e-05,S0,10.0.10.1,2,1:/69NU3CmGPIzvsoDEvqaej3NaFY=,0,53,78.0,False,2022-01-16 21:41:10.796,D,0.0,CWAmmH2ROVmwNufml1,58887,1642390870.796638,143.88.255.10,none
0,dns,158,True,0,udp,2.002716064453125e-05,S0,10.0.10.1,2,1:oKdzjkqRwj5/GDfPDVTfTm9vObY=,0,53,102.0,False,2022-01-16 17:38:10.283,D,0.0,CIWRli1g8NZFnPjA6b,46165,1642376290.283146,143.88.255.10,none
0,dns,158,True,0,udp,1.5974044799804688e-05,S0,10.0.10.1,2,1:wPF6yU/KIHVjiysC5JrtQEuTN6Y=,0,53,102.0,False,2022-01-16 16:27:35.280,D,0.0,Car7Df23YnJGXtbNll,52481,1642372055.280341,143.88.255.10,none
0,dns,158,True,0,udp,1.5974044799804688e-05,S0,10.0.10.1,2,1:ViErSAkT6KCqE2dHItNBKnmwaGA=,0,53,102.0,False,2022-01-16 16:51:47.281,D,0.0,C5xLtH1Upc7JJIeMne,32993,1642373507.281099,143.88.255.10,none
0,dns,134,True,0,udp,2.002716064453125e-05,S0,10.0.10.1,2,1:HNgNl60SJtDhOx7IGcLrKGHGQx8=,0,53,78.0,False,2022-01-16 15:25:34.531,D,0.0,CYtm6o4OvaQ4Vbxdqb,44851,1642368334.531696,143.88.255.10,none
0,dns,142,False,0,udp,0.00011110305786132812,S0,8.8.8.8,2,1:xROU+GPFyzrghoQ3KAXm/SWK+t8=,0,53,86.0,False,2022-01-16 21:50:30.988,D,0.0,C3fDAg4G7HJ06HRWPg,57026,1642391430.988024,143.88.11.10,none
0,dns,158,True,0,udp,1.2159347534179688e-05,S0,10.0.10.1,2,1:0NCTbKaVBHmLnqnOtUve02HSAgU=,0,53,102.0,False,2022-01-16 09:15:00.758,D,0.0,CONsiU2wk4O5ckhfwg,51506,1642346100.758767,143.88.255.10,none
0,,240,False,0,tcp,0.00022101402282714844,S0,143.88.7.11,4,1:y9EFCg93SI+JOY/WrcHVcvDDdYo=,0,1783,0.0,False,2022-02-10 17:48:35.586,S,0.0,CAt8HCQRydtAMbQb8,35248,1644515315.58621,143.88.2.10,Reconnaissance
0,dns,134,True,0,udp,1.0967254638671875e-05,S0,10.0.10.1,2,1:Z5UR+3aj0G5p1BWMcorsT6l27NM=,0,53,78.0,False,2022-01-16 09:52:19.261,D,0.0,CurP2fAXcEER5Kf4f,55494,1642348339.261676,143.88.255.10,none
0,dns,158,True,0,udp,2.8133392333984375e-05,S0,10.0.10.1,2,1:vsZ8vg11RImsxlLMgkxUo081G7g=,0,53,102.0,False,2022-01-16 09:44:15.261,D,0.0,CgCmjiPrZkwunDiv4,50021,1642347855.261098,143.88.255.10,none
0,dns,134,True,0,udp,1.5020370483398438e-05,S0,10.0.10.1,2,1:g6Y79ndHvXoOMr86RrNQDtSuIrI=,0,53,78.0,False,2022-01-16 15:17:00.279,D,0.0,Ck1f7z4xr5V9SUC4G2,44134,1642367820.279569,143.88.255.10,none
0,dns,134,True,0,udp,2.6941299438476562e-05,S0,10.0.10.1,2,1:mjdheVuONUbzQVF2ljR5tUtKvFk=,0,53,78.0,False,2022-01-16 07:00:24.003,D,0.0,CnQjLx4OC54wpWxOOj,56854,1642338024.003645,143.88.255.10,none
2,dns,0,False,0,udp,1.9073486328125e-06,SHR,143.88.11.1,0,1:CTVwg9DTJ8H32uN3dCel+UiZSQ8=,134,53,0.0,False,2022-01-16 06:50:22.488,^d,78.0,CMd3kz3gCqhuBak3Hb,42465,1642337422.488568,143.88.11.14,none
2,dns,268,False,0,udp,5.002368927001953,SF,143.88.11.1,4,1:SsBe9aIWK2Ao6+rt9Gj4UXM5r+o=,134,53,156.0,False,2022-01-16 02:41:34.714,Dd,78.0,CVt8ae3RPvXx4C1Mp,51777,1642322494.71434,143.88.11.14,none
0,dns,158,True,0,udp,1.4066696166992188e-05,S0,10.0.10.1,2,1:6gC8EMNxPhsKsu4GRyfoQq+o7WA=,0,53,102.0,False,2022-01-16 14:36:10.025,D,0.0,CPasHz4C3p3mv8pfud,41097,1642365370.025148,143.88.255.10,none
0,dns,138,False,0,udp,7.796287536621094e-05,S0,8.8.4.4,2,1:lVVmKbKzojxGYN0jY6heaM3MmaQ=,0,53,82.0,False,2022-01-16 01:27:11.513,D,0.0,ClLrnH3aW6CzeLOTl1,44356,1642318031.513125,143.88.11.10,none
0,dns,158,True,0,udp,1.4781951904296875e-05,S0,10.0.10.1,2,1:4Jn3mv44an7fjzVGpUM7Ah/fXUE=,0,53,102.0,False,2022-01-16 17:22:02.283,D,0.0,C48umu3Fn5H8XzTJc6,35461,1642375322.283579,143.88.255.10,none
0,dns,134,True,0,udp,2.09808349609375e-05,S0,10.0.10.1,2,1:xkZv6BNaCT8C1plRJoPvOHPbRrY=,0,53,78.0,False,2022-01-16 09:13:30.012,D,0.0,Cl6rK21owInALYGFi7,57887,1642346010.012434,143.88.255.10,none
2,dns,0,False,0,udp,2.86102294921875e-06,SHR,143.88.11.1,0,1:3NLSwGkQh8DU3NEyBCTuRd/Zsfg=,134,53,0.0,False,2022-01-16 01:08:21.376,^d,78.0,CXm8GC3xcS2sMwFht5,54019,1642316901.37631,143.88.11.14,none
0,,176,False,0,tcp,0.0002980232238769531,S0,143.88.7.11,4,1:5kmNDUoMw397MQSCz65J7wXvobY=,0,28201,0.0,False,2022-02-12 13:18:53.082,S,0.0,CFPUz01bDZxHDIHMhi,62816,1644671933.082638,143.88.2.10,Reconnaissance
2,dns,0,False,0,udp,1.9073486328125e-06,SHR,143.88.5.1,0,1:RS6tNLQuE0l1LrfjrhJZAH5jfs0=,134,53,0.0,False,2022-02-10 04:07:10.535,^d,78.0,CTWpLT3sYgCxWu2vri,46023,1644466030.535237,143.88.5.12,Reconnaissance
0,dns,158,True,0,udp,1.5020370483398438e-05,S0,10.0.10.1,2,1:c4wlnk3uOlVErlyHzdWl41gOHGY=,0,53,102.0,False,2022-01-16 06:44:46.253,D,0.0,C7GVT33LvO38kxSNbe,60096,1642337086.253303,143.88.255.10,none
4,,240,False,0,tcp,0.0008227825164794922,REJ,143.88.7.15,4,1:3naDyZDa1EczXsVYRn/fZObBCJY=,160,9100,0.0,False,2022-02-10 17:48:04.059,Sr,0.0,CPl3rD3U8sKQk0vuR8,34136,1644515284.059389,143.88.2.10,Reconnaissance
2,dns,0,False,0,udp,0.0003731250762939453,SHR,143.88.11.1,0,1:dluWI9IeUbGVKjpkI1h2l4VT7I4=,158,53,0.0,False,2022-01-16 01:38:27.677,^d,102.0,CXqj2u1fPCe7wX4RPd,53226,1642318707.677027,143.88.11.14,none
0,dns,138,False,0,udp,4.696846008300781e-05,S0,8.8.4.4,2,1:p603Ou0lFifO05OwQgklyVKrTcY=,0,53,82.0,False,2022-01-16 01:35:06.254,D,0.0,ClbstS1ok7o5s2Xhzk,56109,1642318506.254209,143.88.11.10,none
0,dns,134,True,0,udp,1.0013580322265625e-05,S0,10.0.10.1,2,1:VIKuzVnLGnl8y7ZuDpS0xnlY1Oo=,0,53,78.0,False,2022-01-16 09:16:31.513,D,0.0,ChvHRb2zDJCfzvfUJg,43736,1642346191.513751,143.88.255.10,none
0,dns,158,True,0,udp,1.0967254638671875e-05,S0,10.0.10.1,2,1:w5RLuXnM80SQVXoqOmdHPM9SawA=,0,53,102.0,False,2022-01-16 07:44:46.006,D,0.0,Cw0q4i1rHsOHnCDkL7,59336,1642340686.006419,143.88.255.10,none
0,dns,158,True,0,udp,1.5974044799804688e-05,S0,10.0.10.1,2,1:K0w6Z30YuvUL4aZKDu26uf388Ao=,0,53,102.0,False,2022-01-16 18:43:42.789,D,0.0,CKPpWD2ppjOtoV1tgk,57546,1642380222.789967,143.88.255.10,none
0,dns,134,True,0,udp,5.4836273193359375e-05,S0,10.0.10.1,2,1:kwmVXdsICTf8TM4DXlqXueqg22Y=,0,53,78.0,False,2022-01-16 08:35:41.257,D,0.0,CxoQLK1eOoQjYpeHS,36820,1642343741.257847,143.88.255.10,none
0,dns,158,True,0,udp,2.002716064453125e-05,S0,10.0.10.1,2,1:CVPY2oPVq2yZi2FIq9TtlTsO6oM=,0,53,102.0,False,2022-01-16 14:46:15.027,D,0.0,CuayA82Ho1TBQzCuD4,36279,1642365975.027975,143.88.255.10,none
4,,176,False,0,tcp,0.0005941390991210938,REJ,143.88.7.15,4,1:MHb1r5x8JOPlq/5Utn1MDfRkjgY=,160,3869,0.0,False,2022-02-12 13:59:59.367,Sr,0.0,Co7TAO2V2bXBbvxtsh,58517,1644674399.367266,143.88.2.10,Reconnaissance
0,dns,138,False,0,udp,9.703636169433594e-05,S0,8.8.8.8,2,1:xEc/BdbCJMrc9ktf0vT/w/+PBU4=,0,53,82.0,False,2022-01-16 05:48:00.816,D,0.0,CXEsaAqN7Y7noBsu3,46149,1642333680.816458,143.88.11.10,none
0,dns,158,True,0,udp,1.6927719116210938e-05,S0,10.0.10.1,2,1:pW6qE+QqWXiveSafj+yfRWGKYl0=,0,53,102.0,False,2022-01-16 15:55:19.277,D,0.0,C51HY51iNR6mNalXQ2,54651,1642370119.277267,143.88.255.10,none
2,dns,0,False,0,udp,1.1920928955078125e-06,SHR,143.88.11.1,0,1:f8Bg/l9lwzj8HnOi+NUSziDfLG4=,134,53,0.0,False,2022-01-16 16:42:47.928,^d,78.0,CCqXBk12E9DGpxOYn7,42442,1642372967.928233,143.88.11.14,none
0,dns,134,True,0,udp,1.0967254638671875e-05,S0,10.0.10.1,2,1:rBDdr5fmqvXtoXbTTjhz1bmCryk=,0,53,78.0,False,2022-01-16 08:26:36.759,D,0.0,Ctx0Mq1SVnzkAJlWt3,38561,1642343196.759035,143.88.255.10,none
0,dns,138,False,0,udp,5.602836608886719e-05,S0,8.8.4.4,2,1:auWeV6+uMw3t9nAIJ1LoG9tZC9s=,0,53,82.0,False,2022-01-16 00:41:43.426,D,0.0,CUiXX14xwYYjwmVaK6,51425,1642315303.42636,143.88.11.10,none
0,dns,158,True,0,udp,1.6927719116210938e-05,S0,10.0.10.1,2,1:Wul49kwTltLzX5cIP+36wMVAA8o=,0,53,102.0,False,2022-01-16 12:14:29.768,D,0.0,CMyO4E40B5FxayTqEa,34554,1642356869.768675,143.88.255.10,none
0,dns,158,True,0,udp,1.5974044799804688e-05,S0,10.0.10.1,2,1:tWFXrofYYE4qk7qmdPnhcadksBc=,0,53,102.0,False,2022-01-16 22:10:55.545,D,0.0,CtVLcnzJnxVW131U6,49234,1642392655.545315,143.88.255.10,none
0,dns,134,True,0,udp,2.6226043701171875e-05,S0,10.0.10.1,2,1:qCC5m86noqIYql0PDzpBMTzWv9U=,0,53,78.0,False,2022-01-16 21:53:47.043,D,0.0,C2IsGKqOqBy46KL,47700,1642391627.043702,143.88.255.10,none
0,dns,158,True,0,udp,1.1920928955078125e-05,S0,10.0.10.1,2,1:uYW8/9LUiAW9ovG0GPzcdESgPpU=,0,53,102.0,False,2022-01-16 19:46:44.041,D,0.0,ClV8wv4xeaVD2JyC02,39378,1642384004.041888,143.88.255.10,none
0,dns,138,False,0,udp,0.00010800361633300781,S0,8.8.4.4,2,1:M8NRn2pT5Wmz5fzX1pIg7gQsoMw=,0,53,82.0,False,2022-01-16 13:29:02.473,D,0.0,CTfgpv39KuvzAqbj7i,51426,1642361342.473838,143.88.11.10,none
2,dns,268,False,0,udp,5.001781940460205,SF,143.88.11.1,4,1:1HSqzR4026vNE5ktpmoJqPrHKZs=,134,53,156.0,False,2022-01-16 01:08:16.526,Dd,78.0,CGjo1c3DtYMve3Rmi2,41408,1642316896.526849,143.88.11.14,none
0,dns,158,True,0,udp,1.0967254638671875e-05,S0,10.0.10.1,2,1:K1v76UadNi5JOHnaa/HzsvY37Wc=,0,53,102.0,False,2022-01-16 12:36:10.518,D,0.0,CiWVF91c7WW0krl6tf,41710,1642358170.518654,143.88.255.10,none
1,dns,0,False,0,udp,,SHR,143.88.11.1,0,1:0Ng8K7FDBRUjvgtUsUWkJmPc5c8=,79,53,,False,2022-01-16 03:17:56.781,^d,,CtLjifQCJ4baPf5Qe,52595,1642324676.781296,143.88.11.14,none
0,dns,134,True,0,udp,1.0967254638671875e-05,S0,10.0.10.1,2,1:AJgdHh3y0MG4pSQmk4OJgy/8Tv4=,0,53,78.0,False,2022-01-16 18:28:05.034,D,0.0,C1T32D4TbXUHH8njwi,58458,1642379285.034293,143.88.255.10,none
0,dns,142,False,0,udp,7.605552673339844e-05,S0,8.8.4.4,2,1:tmiRIgGXrfkpSiDke8rEe5iE7SI=,0,53,86.0,False,2022-01-16 00:12:39.859,D,0.0,Ctigbacib8qskxaAa,38547,1642313559.859709,143.88.11.10,none
0,dns,138,False,0,udp,0.00010609626770019531,S0,8.8.4.4,2,1:UZ0+BIgnT5Zx6rVpNYj0zKhehmI=,0,53,82.0,False,2022-01-16 05:57:35.758,D,0.0,CmSriYDmQInOrHZW8,47753,1642334255.758116,143.88.11.10,none
0,dns,134,True,0,udp,1.4066696166992188e-05,S0,10.0.10.1,2,1:elCc32aIezZqRNMPDXVj0QHCmtQ=,0,53,78.0,False,2022-01-16 10:28:07.013,D,0.0,C8sTmi3i5xxQaZuWf9,56824,1642350487.0135,143.88.255.10,none
0,dns,158,True,0,udp,1.3113021850585938e-05,S0,10.0.10.1,2,1:aTb16qS75nkktItDkpT3uPTmOnc=,0,53,102.0,False,2022-01-16 09:08:27.511,D,0.0,C68Eis2A2F7FtUWvm2,56671,1642345707.511477,143.88.255.10,none
0,dns,134,True,0,udp,1.5974044799804688e-05,S0,10.0.10.1,2,1:djuiFwi6sQM4zn35ovYY2cIWt90=,0,53,78.0,False,2022-01-16 11:00:23.015,D,0.0,CIWSGh2JoxyZ7F9Y91,37501,1642352423.01516,143.88.255.10,none
0,dns,158,True,0,udp,1.5974044799804688e-05,S0,10.0.10.1,2,1:FLEp5KSToQxcLKjGKEvc2Rzb+YQ=,0,53,102.0,False,2022-01-16 09:31:39.012,D,0.0,CoiXlO2c0JxGNdqmSg,48348,1642347099.012074,143.88.255.10,none
0,dns,134,True,0,udp,1.5020370483398438e-05,S0,10.0.10.1,2,1:H+l3+BjCWa2gC1zBR+TBEpmKdcw=,0,53,78.0,False,2022-01-16 11:43:44.515,D,0.0,CPC5281t2sL0ekn9Xg,44899,1642355024.515762,143.88.255.10,none
0,dns,134,True,0,udp,1.6927719116210938e-05,S0,10.0.10.1,2,1:8jG28HTt0Yvs66EcpBD8wILxF4Y=,0,53,78.0,False,2022-01-16 00:06:58.987,D,0.0,CZ8L1X3eLWOavjFon1,40844,1642313218.987054,143.88.255.10,none
0,dns,158,True,0,udp,1.3828277587890625e-05,S0,10.0.10.1,2,1:38MewBeDGNuYn0n7dsXl/stWuGU=,0,53,102.0,False,2022-01-16 18:33:07.536,D,0.0,CeChi1rsKY9if6of7,45515,1642379587.536194,143.88.255.10,none
2,dns,0,False,0,udp,0.00022792816162109375,SHR,143.88.11.1,0,1:S3MzIyXPYx4gvd8TQAob8WUgQ6s=,134,53,0.0,False,2022-01-16 09:41:39.650,^d,78.0,Cezyto4jAd1YMOysO5,42657,1642347699.650569,143.88.11.14,none
0,dns,158,True,0,udp,1.5020370483398438e-05,S0,10.0.10.1,2,1:OPkZDAeXzZB0uSzQlX9ivFnTZUI=,0,53,102.0,False,2022-01-16 22:29:34.798,D,0.0,C24jKT1LfAdUQIX78c,44173,1642393774.798012,143.88.255.10,none
0,dns,158,True,0,udp,1.4066696166992188e-05,S0,10.0.10.1,2,1:dSTuosbNqnWjJ6ccGQujU8p8p/o=,0,53,102.0,False,2022-01-16 17:02:22.533,D,0.0,CG3j0c1VJAGFSnF2yd,41866,1642374142.533082,143.88.255.10,none
0,dns,142,False,0,udp,8.702278137207031e-05,S0,8.8.8.8,2,1:4uyzeX0jhLLcgXdN+A+ULT8YaTQ=,0,53,86.0,False,2022-01-16 05:59:10.037,D,0.0,CgaUpZ2OAPY7KgwNm,35353,1642334350.037432,143.88.11.10,none
0,dns,316,False,0,udp,5.003693103790283,S0,143.88.11.1,4,1:T/4gbgk6I61vCLxDPldv879hgVg=,0,53,204.0,False,2022-01-16 05:34:27.681,D,0.0,C5hgVy47qt0p0ZOuig,37245,1642332867.681639,143.88.11.14,none
0,,760,False,0,icmp,4.2373740673065186,OTH,ff02::16,10,1:2Jhj0uZuXqxrInqwVvDZnU2VdhQ=,0,0,200.0,False,2022-01-16 13:25:02.037,,0.0,C58LNj2ULNCFYSaP1,143,1642361102.037081,fe80::f862:2895:ecac:131b,none
0,dns,158,True,0,udp,1.5020370483398438e-05,S0,10.0.10.1,2,1:Pd1picP23TECIpOarddaQ/KWN20=,0,53,102.0,False,2022-01-16 08:57:22.008,D,0.0,CYNSVX3M5ClO8rRDJ1,57776,1642345042.008745,143.88.255.10,none
2,dns,0,False,0,udp,4.7206878662109375e-05,SHR,143.88.11.1,0,1:ERg6AjZ4wjsiyc7FDCy+HODk89Y=,158,53,0.0,False,2022-01-16 04:55:50.934,^d,102.0,CTkGDH39RxHljxVxv8,54833,1642330550.934625,143.88.11.14,none
0,dns,134,True,0,udp,1.9073486328125e-05,S0,10.0.10.1,2,1:T44n4FMTBa1faIPY87OPGWVMP28=,0,53,78.0,False,2022-01-16 05:03:25.999,D,0.0,CJZ9mh4p5RpnBxe658,45463,1642331005.999966,143.88.255.10,none
2,dns,0,False,0,udp,0.00010395050048828125,SHR,143.88.11.1,0,1:8l+31L2BHFTsMqAdCz8PSWIhfSo=,134,53,0.0,False,2022-01-16 21:13:45.787,^d,78.0,CDCGBm3AvOLWx0Tt2h,33732,1642389225.787141,143.88.11.14,none
0,dns,158,True,0,udp,1.6927719116210938e-05,S0,10.0.10.1,2,1:swUBiWhSuPI7Yrcl5Kj69JMj5sg=,0,53,102.0,False,2022-01-16 15:55:49.529,D,0.0,CJh7NQ2rDsmv5FinI9,43325,1642370149.529942,143.88.255.10,none
0,dns,268,False,0,udp,5.002565860748291,S0,143.88.11.1,4,1:t798M0Gc3ChszfsEGIzOjoimwFY=,0,53,156.0,False,2022-01-16 19:49:35.534,D,0.0,CmNUKa1N0bhAtVRey2,33295,1642384175.534758,143.88.11.14,none
0,dns,158,True,0,udp,3.504753112792969e-05,S0,10.0.10.1,2,1:TzhjxctzUaHL4oBQLPDCGn5Tytw=,0,53,102.0,False,2022-01-16 07:42:45.008,D,0.0,C6rYlS2FyiL3AhDG1j,45336,1642340565.008565,143.88.255.10,none
0,dns,134,True,0,udp,1.1920928955078125e-05,S0,10.0.10.1,2,1:HkDCnC4uPb0Sfbsbken59Djg6S4=,0,53,78.0,False,2022-01-16 09:57:52.013,D,0.0,CkphoK2YMxaPyKhrR1,37330,1642348672.013694,143.88.255.10,none
0,dns,158,True,0,udp,1.2874603271484375e-05,S0,10.0.10.1,2,1:drEZIENcAtNJ0rDXUeMogaU3VR0=,0,53,102.0,False,2022-01-16 09:19:33.012,D,0.0,C4j2pB2DeBwRy3ZB7a,39622,1642346373.012546,143.88.255.10,none
0,dns,142,False,0,udp,0.0001270771026611328,S0,8.8.8.8,2,1:dkOG/iALh65XgbNm0YHiAbMxqVQ=,0,53,86.0,False,2022-01-16 03:55:59.111,D,0.0,CUHi28Ln3CLTDp2bf,39820,1642326959.111837,143.88.11.10,none
0,dns,126,False,0,udp,0.0001289844512939453,S0,8.8.4.4,2,1:KOGk62ygyjXmxZrVNL+Qk/GG6HE=,0,53,70.0,False,2022-01-16 00:28:29.239,D,0.0,CnZ4yn22CwQdkE5UTk,33436,1642314509.239765,143.88.11.10,none
